lang,layer,acc_mean,acc_std,fold_0,fold_1,fold_2,fold_3,fold_4
ru,28,0.3391891956329346,0.04287213868545282,0.3614864945411682,0.34121623635292053,0.28378379344940186,0.30405405163764954,0.4054054021835327
ru,29,0.3452702760696411,0.030322708497803674,0.38513514399528503,0.3581081032752991,0.32094594836235046,0.3006756901741028,0.3614864945411682
ru,30,0.3486486554145813,0.012348430559274428,0.36486488580703735,0.3378378450870514,0.3445945978164673,0.33445945382118225,0.3614864945411682
ru,31,0.3925675809383392,0.018305700306713812,0.412162184715271,0.375,0.3885135352611542,0.37162163853645325,0.41554054617881775
ru,32,0.4054054141044617,0.015989405363787526,0.42905405163764954,0.3817567527294159,0.412162184715271,0.39527028799057007,0.40878379344940186
ru,33,0.3966216266155243,0.022873393356830883,0.42905405163764954,0.37162163853645325,0.3817567527294159,0.3817567527294159,0.4189189374446869
ru,34,0.3952702760696411,0.03254484999555841,0.44594594836235046,0.40202704071998596,0.38513514399528503,0.3445945978164673,0.3986486494541168
ru,35,0.3878378510475159,0.043861709676048403,0.4358108341693878,0.38513514399528503,0.3682432472705841,0.3175675868988037,0.4324324429035187
ru,36,0.3891891956329346,0.031864401211156766,0.41554054617881775,0.3885135352611542,0.3817567527294159,0.33445945382118225,0.4256756901741028
ru,37,0.4067567646503448,0.02798961295380829,0.43918919563293457,0.40878379344940186,0.41554054617881775,0.3547297418117523,0.41554054617881775
ru,38,0.402027028799057,0.02858674460991827,0.42905405163764954,0.4054054021835327,0.4054054021835327,0.3479729890823364,0.42229729890823364
ru,39,0.4006756842136383,0.0274127944071454,0.4358108341693878,0.38513514399528503,0.40202704071998596,0.3581081032752991,0.42229729890823364
ru,40,0.4128378450870514,0.022246050268469854,0.4324324429035187,0.3986486494541168,0.41554054617881775,0.37837839126586914,0.43918919563293457
ru,41,0.3918918967247009,0.027940636401649774,0.44594594836235046,0.3817567527294159,0.3817567527294159,0.36486488580703735,0.38513514399528503
ru,42,0.4027027189731598,0.03278245961935733,0.4324324429035187,0.38513514399528503,0.412162184715271,0.3479729890823364,0.4358108341693878
ky,0,0.4452702820301056,0.020978613276621576,0.4560810923576355,0.4189189374446869,0.43918919563293457,0.4324324429035187,0.4797297418117523
ky,1,0.4391891896724701,0.02049425753200817,0.42229729890823364,0.42229729890823364,0.44594594836235046,0.4763513505458832,0.42905405163764954
ky,2,0.4162162244319916,0.024399287017303994,0.41554054617881775,0.375,0.412162184715271,0.42905405163764954,0.4493243396282196
ky,3,0.40878379344940186,0.021684868200793794,0.4324324429035187,0.3885135352611542,0.41554054617881775,0.37837839126586914,0.42905405163764954
ky,4,0.4594594717025757,0.016131539773140285,0.4763513505458832,0.42905405163764954,0.46621623635292053,0.46621623635292053,0.45945948362350464
ky,5,0.4432432532310486,0.010335849659813556,0.43918919563293457,0.4256756901741028,0.4560810923576355,0.4493243396282196,0.44594594836235046
ky,6,0.43918919563293457,0.026687047809988925,0.4560810923576355,0.40878379344940186,0.40878379344940186,0.4763513505458832,0.44594594836235046
ky,7,0.431081086397171,0.022470660701225387,0.4493243396282196,0.44594594836235046,0.4054054021835327,0.40202704071998596,0.45270270109176636
ky,8,0.4162162184715271,0.02097861596425253,0.44594594836235046,0.3817567527294159,0.42229729890823364,0.40878379344940186,0.42229729890823364
ky,9,0.40540542006492614,0.012640738031319954,0.40202704071998596,0.40202704071998596,0.38513514399528503,0.4189189374446869,0.4189189374446869
ky,10,0.39594595432281493,0.010335849659813556,0.3918918967247009,0.37837839126586914,0.3986486494541168,0.40878379344940186,0.40202704071998596
ky,11,0.3918919026851654,0.0149567245577085,0.4189189374446869,0.38513514399528503,0.39527028799057007,0.375,0.38513514399528503
